0,1,2,3,4,5,6,7,8
92819,92368,91847,91126,91010,90909,90604,90007,88920
139758,139086,138308,137545,137494,137388,137115,136748,135517
136190,135661,134864,133988,133966,133973,133878,133728,132857
195523,194255,193355,192275,192149,192136,191739,191289,190140
106060,105637,105225,104705,104505,104366,104202,103919,103181
127995,127556,127246,126914,126868,126807,126615,126244,123723
208064,206681,205724,205339,205367,205321,204873,204163,201818
147392,145697,144474,143877,143798,143666,143467,142982,141527
137951,137024,136634,136278,136224,136161,135996,135809,135264
258795,257195,254346,251764,251700,251739,251404,251001,250156
339811,338234,336091,334272,334147,334087,333759,333287,332567
158676,157610,156170,155213,155146,155209,155274,155321,155182
171584,170997,170167,168964,168745,168674,168409,168224,167948
208368,207808,207582,207296,207308,207358,207253,206430,204294
256117,254622,252941,251868,251804,251661,251074,250268,247870
351934,349827,347793,345465,344794,344345,343382,342379,339797
39738,39625,39512,39399,39359,39284,39165,39035,38767
325185,324113,323371,322903,322955,322918,322440,321905,319982
192602,192328,192046,191525,191382,191383,191222,190647,189521
179252,178518,177707,176948,176737,176726,176509,176255,174929
255206,253765,252100,250177,249387,248794,247968,247702,246399
192490,191617,191051,190569,190570,190496,190311,189915,188860
460109,456746,454019,451499,451548,451797,451512,450724,447731
214589,214016,213238,212396,212150,212021,211698,211046,209899
284248,282885,281598,280442,280334,280137,279609,279041,277220
261426,260686,260041,259393,259349,259389,259210,258557,257622
135964,135636,135160,134865,134855,134888,134876,134824,134569
221788,221229,220590,220074,219835,219659,219201,218301,216281
201816,201343,200858,200270,199772,199259,198199,197244,195871
212330,211693,210930,210062,209439,208754,207461,205985,202979
182818,182543,182242,181800,181535,180907,178529,175741,173047
173879,173405,173054,172496,172093,171381,168152,164759,161480
278191,277639,276805,275192,273033,270744,266654,263531,260025
122295,122077,121865,121658,121570,121288,120548,119369,117996
158234,158025,157765,157531,157462,157346,156696,155862,155114
161434,161090,160757,160436,160232,159882,158952,157926,156208
148978,148518,148004,147207,146732,146365,145332,143792,141279
150989,150659,150325,149964,149833,149699,149126,147813,146311
170833,170578,170292,169997,169826,169528,168769,167606,166254
269043,268579,268091,267318,266914,266230,263693,260423,257044
290037,289206,288760,288319,288284,288216,287414,285730,282126
213872,213100,212531,211755,211656,211417,210476,209020,207165
251970,251297,250641,249977,249900,249837,249297,247834,245104
141670,141565,141432,141258,141208,141198,141078,140522,137655
525026,523156,520911,518378,518124,517983,517324,515726,512081
382486,381236,380197,379144,378969,378775,378093,376811,374159
341284,340083,338898,337742,337756,337709,336960,335653,332685
322452,321631,320604,319694,319515,319505,319271,318796,316740
569143,568682,568200,567542,567416,567455,567075,565666,562301
2224,2224,2224,2224,2224,2224,2224,2224,2224
499372,498682,498071,497127,496820,496569,495949,494723,491925
172939,172677,172371,171964,171822,171547,170488,168733,166188
288228,287861,287383,286926,286767,286218,284459,282331,279759
320993,320122,319076,317772,317404,317044,316468,315778,314342
