0,1,2,3,4,5,6,7,8
0.6172523935650547,0.7012955163026362,0.565419702130946,0.5095572397316958,0.8797276021121467,0.44996150926721057,0.4772637190796265,0.3107917870892367,0.3547330089970077
0.5052704771423049,0.5924530840160136,0.4317970345563241,0.546538531015766,0.8837681926521228,0.34873655763882827,0.49682759197557635,0.4503206926489731,0.17623533134235497
0.38766705788537714,0.5702851484539408,0.3141629147652614,0.4678251587539287,0.9493897370138747,0.47811390306590673,0.5616913937405916,0.5198506519286239,0.23436943984052877
0.19179835270391005,0.29692984565934144,0.4344301034754311,0.2773312053221089,0.8269545638511213,0.36778977833494353,0.22920940910025006,0.396882777940044,0.19206785098166068
0.7315443856752317,0.7341781255346598,0.6938697862716636,0.6627747573677983,0.7224304538127444,0.5655450519136744,0.7045613045493674,0.6118926066100429,0.5355686710647801
0.9074510903225486,0.7854961767217724,0.8287649457684879,0.7170013836399904,0.7932916026929004,0.6041591373075517,0.6972742893860095,0.6794720116971434,0.2898886516574752
0.6541723475952066,0.5068166570875883,0.6778633594246152,0.6923095031527193,0.8036071852325077,0.5120716018199976,0.26953983412878907,0.3430243089155539,0.13261005711837026
0.7644713670430963,0.706869426627563,0.7511566378766874,0.811195467421986,0.8687755813554112,0.7247967816944594,0.8091167747311017,0.6961078650007555,0.6638261870771829
0.6626048943511766,0.6941563482683004,0.8176117334394164,0.6991242924521829,0.8800254501001703,0.695456514138342,0.7427893523345306,0.7603886952195804,0.724034117426124
0.37299026353300435,0.2226214752294679,0.3240701401859398,0.4505523165265727,0.957870325181726,0.4456007125562352,0.3972732595301929,0.44174571743140145,0.3061645760046864
0.2629602716965582,0.3404843398459611,0.4074294547804201,0.5154588105939945,0.8281819717304639,0.44115047385719197,0.43615840404498757,0.41372370327682517,0.39630150139887127
0.19490838251085768,0.41820517150978564,0.3440524879729814,0.6111830245110613,0.731411465985109,0.5770271627904741,0.5304341224221099,0.4805852530255439,0.30649955953376706
0.37038097780779805,0.42646514828463045,0.40949291032460444,0.3886808397728976,0.868277016920724,0.4565025596234144,0.4229518584473012,0.540942907863176,0.3789374077744827
