0,1,2,3,4,5,6,7,8
454,468,561,747,381,328,437,688,1156
648,695,831,882,425,387,467,568,1293
537,546,800,920,405,287,295,343,939
1017,1230,1100,1272,645,471,676,748,1365
402,430,465,566,376,322,315,413,790
641,565,452,466,266,252,322,483,2214
989,1360,1149,800,420,388,659,917,2298
1265,1636,1459,1074,623,569,571,801,1611
843,931,630,573,332,300,348,382,676
554,1364,2466,2671,1144,739,833,899,1288
794,1391,2003,2018,957,689,761,890,1131
556,914,1367,1149,576,341,263,250,405
391,549,796,1163,592,414,478,436,538
1249,791,533,497,275,212,301,869,1922
663,1328,1606,1391,678,589,849,1082,2426
1248,1931,2112,2555,1500,1252,1479,1626,2896
105,110,120,127,80,106,135,160,283
3266,2094,1528,1216,764,742,1020,1129,2292
130,249,276,502,267,156,256,559,1046
389,630,798,842,502,307,407,433,1344
710,1257,1600,2001,1333,1167,1256,906,1675
409,775,653,638,291,283,332,516,1066
1948,2982,2978,3057,1338,833,998,1394,3233
252,498,717,872,516,389,484,755,1211
484,1147,1267,1337,638,585,765,858,1892
403,651,683,747,348,218,342,702,989
178,305,439,364,172,99,118,151,347
253,480,611,598,426,363,561,926,1909
250,427,480,625,592,657,1093,1109,1563
389,594,745,923,799,911,1369,1641,2938
184,252,304,445,347,648,2029,2576,2998
277,428,394,578,497,782,2753,3188,3725
204,479,739,1466,1999,2453,3973,3654,4322
147,201,223,239,159,308,670,1090,1399
129,198,253,262,156,191,609,773,877
201,322,345,370,300,424,879,1053,1733
318,431,517,790,623,587,1068,1530,2493
240,316,351,405,257,255,572,1180,1528
172,239,285,327,255,359,724,1107,1424
221,421,478,762,553,807,2231,3036,3673
464,760,558,593,290,281,807,1531,3303
597,733,675,866,427,485,974,1479,1989
294,593,651,745,359,291,602,1358,2523
64,100,133,179,99,70,147,491,2391
2727,2212,2613,2854,1485,1149,1366,2142,3872
905,1202,1166,1267,677,612,910,1445,2654
947,1191,1278,1365,603,496,944,1443,2939
386,726,965,1014,548,351,455,636,1973
222,427,467,682,342,187,477,1239,2958
0,0,0,0,0,0,0,0,0
391,610,645,962,569,520,745,1281,2615
177,262,310,421,259,362,951,1586,2466
233,344,461,504,317,608,1543,2043,2686
704,893,1068,1384,810,763,856,1011,1638
860,1286,1225,1213,558,380,770,1554,4600
360,579,501,554,279,224,393,809,1894
1788,2318,2081,1675,965,659,634,707,1509
1149,1535,1506,1182,616,639,551,718,1235
3657,4173,3363,2755,1548,1387,1433,1635,3190
1567,2444,2461,1764,857,553,668,666,1294
1595,1928,1841,1562,859,678,660,718,1323
1806,2430,1983,1494,667,520,654,751,1641
1222,1886,1512,1279,654,508,523,999,1818
1196,1843,1463,1189,563,376,407,599,1279
1095,1431,1268,970,455,321,543,860,1613
2208,3305,2660,1865,1073,883,766,959,2211
1372,1079,704,538,270,237,319,502,2629
4098,2900,1932,1749,779,645,959,1601,4980
1128,1121,821,696,360,331,385,560,1915
1698,1446,1067,946,431,305,411,896,3788
1278,1244,938,798,356,291,535,1281,4215
1572,1880,1646,1289,698,507,626,775,1018
1552,2546,1931,1495,886,905,956,1056,1581
1446,2023,1618,1294,765,752,945,798,1245
3699,3691,3016,2412,1509,1158,1316,1527,2511
1627,1411,1559,1875,881,506,657,622,1192
594,873,959,1182,642,425,423,524,899
497,516,721,903,552,524,639,595,1133
1248,1335,1415,1538,755,654,647,975,2111
3905,4733,5274,6453,4083,3221,4172,5687,12600
908,1021,1161,1399,951,732,1096,1412,3014
667,1423,2048,2515,1467,904,1077,1461,3342
965,1578,2002,2385,1376,962,1226,1791,4527
641,750,830,969,565,468,593,850,1723
862,1400,1452,1658,1050,778,927,1341,3380
652,1036,1188,1429,1047,951,1161,1729,3915
3035,4052,4319,3861,1961,1442,1347,1349,2291
937,1259,1296,1369,741,575,480,552,969
1866,2825,3435,3348,1641,1127,1019,1083,2000
4533,4976,4795,4530,2085,1620,1640,2239,3940
1561,2275,2417,2230,1177,855,762,946,1482
693,1110,1190,1116,532,302,377,766,1325
95,97,88,95,66,82,120,117,205
340,527,599,837,775,1068,2739,3373,5127
601,825,781,1045,823,1044,2637,4640,5895
297,511,696,1013,745,988,2772,3770,4524
473,594,747,1056,777,823,2068,3375,5377
401,547,518,792,628,1019,2820,4282,5077
443,479,398,515,355,443,1349,2051,2758
406,663,614,920,746,1012,2906,4529,6483
704,1046,1009,1208,872,852,2024,3268,5453
615,757,686,1089,792,1322,3531,4876,6216
341,496,461,843,613,868,2255,3245,4807
609,718,538,763,555,858,2410,3271,4048
422,605,433,549,333,349,1087,1633,2164
453,607,529,597,497,830,2209,3310,4272
413,535,544,740,507,830,1880,2856,3548
433,713,942,1447,1073,1593,3977,4178,4833
580,861,802,1040,695,871,2040,3450,4803
519,739,651,819,642,663,1761,3065,4686
400,515,459,576,375,507,1642,2229,2975
300,367,279,353,256,308,762,1172,1566
344,489,372,494,416,621,1271,1616,2063
506,730,634,741,512,691,2423,3368,4764
364,477,416,585,447,664,2167,3286,4886
274,443,378,557,475,640,1622,2464,3005
603,847,886,1159,1108,1440,3532,5126,7459
572,843,961,1304,1305,1488,3842,5010,6517
382,446,348,386,263,309,1104,1747,1703
405,621,477,573,451,708,2216,3312,4926
265,368,389,539,382,582,1537,2407,3224
592,858,920,1203,929,1210,3162,4583,5978
414,629,647,911,827,1340,2978,3682,4833
498,715,616,791,476,689,2347,3310,3925
399,591,562,580,371,396,1251,1852,2361
613,906,1091,1218,881,1238,2606,4092,5435
546,741,914,1194,619,696,1590,2542,4971
1016,1405,1361,1497,672,599,985,1886,4838
2120,3699,3849,3644,1738,1585,2099,2638,4743
835,976,1125,1380,937,871,1419,1528,2512
320,522,488,1068,757,1161,3283,4319,6577
1792,2259,2266,3365,2968,4836,13477,18498,24116
519,887,1164,1530,993,981,1516,2024,3418
1226,2212,2513,3010,1566,1621,3457,6655,11634
1363,2038,2203,2828,1988,2728,6340,11210,14673
1096,2237,3599,6677,6308,8556,15347,14837,18581
6951,7400,5749,5220,3364,3044,3898,4595,9416
1950,2994,3185,3809,1820,1622,1857,2483,3976
1184,2123,2720,3825,2744,2730,2879,2742,3400
759,1223,1355,1822,1189,1351,2394,3883,6872
1071,1480,2049,2398,1456,1503,2319,3568,7411
1161,1663,2336,2433,1045,938,1131,1833,3987
3204,4106,3680,3363,1943,1806,2616,2997,5255
767,1228,1396,1379,770,928,2165,3504,6095
344,565,791,1147,686,735,1243,2015,2951
2067,3986,4754,5282,2897,2415,2931,3507,6469
507,815,815,969,740,923,1963,2934,5776
1421,2085,2387,2837,1915,2564,5738,9501,13099
1088,1737,1824,2246,1248,1081,1737,2095,3705
518,1151,1226,1567,792,923,2284,4544,8986
847,1349,1825,1975,1047,789,1327,1930,4704
