0,1,2,3,4,5,6,7,8
447,460,558,747,351,321,425,694,1119
643,691,831,882,395,391,450,564,1308
540,546,800,921,360,277,278,333,931
1024,1234,1102,1274,644,473,700,750,1381
392,422,462,563,379,313,273,402,752
622,563,440,460,236,232,280,470,2210
989,1359,1150,798,393,387,683,920,2337
1264,1636,1459,1073,621,567,561,801,1612
843,931,627,571,313,293,331,371,657
555,1366,2464,2670,1066,738,833,899,1286
793,1391,2003,2017,959,689,761,890,1125
558,914,1367,1148,577,337,251,242,413
390,551,796,1162,583,413,479,433,530
1251,789,533,497,269,208,302,869,1916
663,1328,1605,1389,657,589,849,1082,2428
1248,1931,2112,2554,1507,1252,1480,1625,2888
63,49,74,79,43,68,73,108,160
3266,2094,1527,1216,766,742,1020,1129,2296
141,250,270,501,246,144,261,560,1045
393,631,797,841,500,298,407,429,1345
711,1257,1600,2000,1334,1167,1256,905,1672
396,775,648,636,292,274,301,510,1046
1954,2982,2978,3057,1364,834,1002,1396,3248
220,497,717,873,517,382,476,754,1194
482,1147,1267,1337,613,584,763,857,1878
405,651,682,747,307,214,343,704,994
179,303,439,362,151,74,120,142,414
256,480,611,597,426,362,562,926,1911
250,430,482,626,592,656,1089,1109,1565
379,591,745,923,800,911,1369,1642,2922
182,247,301,443,340,648,2029,2575,2995
282,423,378,572,497,780,2754,3188,3712
187,481,740,1468,1999,2455,3971,3652,4308
119,179,202,210,133,308,668,1090,1392
127,193,251,258,141,189,609,773,865
215,339,344,375,302,431,883,1051,1739
301,419,517,791,625,581,1066,1529,2495
235,311,350,397,236,235,568,1180,1523
176,234,288,330,254,367,725,1108,1401
216,422,477,763,555,806,2231,3034,3680
464,761,558,593,320,280,807,1531,3309
598,732,679,865,395,486,974,1477,1994
274,592,650,744,354,274,600,1358,2514
40,80,124,169,83,42,138,492,2412
2728,2212,2613,2853,1485,1150,1366,2142,3870
905,1201,1166,1267,667,613,910,1444,2657
947,1191,1279,1364,625,498,943,1443,2948
385,726,966,1014,548,348,455,636,1976
219,429,467,683,391,174,494,1239,2955
0,0,0,0,0,0,0,0,0
390,610,644,961,567,519,746,1281,2609
165,260,305,421,247,361,952,1586,2443
231,337,461,502,303,609,1541,2043,2671
706,895,1069,1384,791,763,856,1010,1637
859,1288,1225,1213,592,379,771,1553,4603
363,581,500,554,246,224,395,809,1895
1786,2319,2081,1675,966,655,638,703,1503
1148,1535,1506,1180,589,642,527,720,1212
3658,4173,3364,2754,1551,1401,1441,1637,3530
1567,2445,2461,1764,828,548,674,661,1284
1595,1929,1841,1561,864,680,661,717,1333
1806,2430,1983,1494,725,513,647,743,1619
1222,1886,1512,1278,657,499,505,995,1808
1196,1844,1463,1188,594,360,382,592,1260
1095,1431,1268,968,481,298,531,856,1593
2208,3305,2660,1865,1076,892,768,970,2259
1372,1078,698,527,244,206,275,489,2630
4098,2900,1934,1750,789,660,980,1606,5321
1128,1121,817,695,340,317,358,551,1902
1698,1446,1067,945,435,295,400,894,3797
1278,1244,938,796,365,271,523,1281,4212
1572,1880,1646,1290,694,500,622,774,991
1552,2547,1931,1498,886,905,955,1057,1580
1446,2024,1618,1294,765,752,945,797,1240
3700,3692,3016,2412,1509,1157,1317,1528,2514
1610,1411,1558,1875,941,508,683,611,1229
604,873,957,1183,628,419,395,527,863
487,510,720,902,509,527,650,579,1102
1249,1336,1416,1538,762,656,644,981,2141
3905,4733,5275,6453,4082,3223,4172,5685,12596
908,1019,1163,1398,951,732,1096,1412,3019
667,1423,2049,2515,1466,904,1077,1461,3345
965,1576,2002,2385,1375,962,1226,1790,4527
632,749,830,968,496,464,584,850,1720
862,1400,1452,1657,1051,777,926,1340,3382
652,1036,1188,1429,1047,952,1161,1728,3923
3035,4052,4319,3861,1961,1441,1348,1349,2286
937,1259,1297,1368,730,573,455,548,944
1866,2825,3436,3350,1642,1128,1020,1086,2002
4534,4974,4795,4531,2074,1621,1641,2240,3936
1562,2274,2418,2231,1177,855,761,946,1485
705,1111,1189,1116,562,280,354,787,1300
56,29,19,27,22,25,30,27,30
323,519,592,831,774,1063,2737,3372,5116
607,832,784,1049,825,1046,2636,4640,5885
280,509,701,1012,744,985,2770,3770,4509
467,588,762,1069,781,824,2066,3375,5369
411,544,516,791,628,1026,2814,4283,5063
436,465,386,506,335,433,1347,2052,2755
407,676,620,943,752,1021,2988,4529,6475
742,1108,1023,1234,878,856,2026,3269,5480
628,755,684,1093,792,1325,3539,4878,6208
327,488,451,842,609,866,2252,3245,4798
626,715,526,763,551,856,2405,3271,4039
420,602,410,544,319,334,1084,1633,2162
445,603,521,588,496,826,2206,3310,4264
399,526,537,734,498,833,1878,2856,3543
433,714,943,1451,1073,1594,3971,4178,4822
589,861,800,1037,692,879,2042,3450,4796
520,738,648,817,645,663,1759,3065,4679
390,508,451,568,353,501,1639,2231,2970
279,349,241,334,233,289,758,1172,1558
331,482,346,486,413,619,1268,1616,2066
520,740,637,740,510,691,2457,3368,4757
351,469,402,578,446,660,2162,3286,4874
257,436,362,554,479,640,1617,2464,3004
635,856,895,1164,1114,1431,3634,5126,7527
575,852,967,1308,1306,1485,4087,5010,6505
370,431,328,369,239,292,1101,1747,1700
400,620,461,567,450,706,2211,3311,4916
244,354,386,531,371,576,1533,2410,3221
612,880,943,1241,932,1200,3338,4583,5967
401,627,647,907,827,1327,2973,3683,4825
511,722,620,800,460,701,2474,3310,3918
388,590,562,571,351,384,1249,1852,2362
616,904,1092,1217,882,1237,2607,4096,5443
547,740,914,1194,615,695,1590,2543,4976
1017,1405,1361,1497,616,598,984,1885,4824
2119,3699,3848,3641,1738,1581,2099,2637,4733
835,976,1125,1381,937,871,1418,1529,2505
322,520,487,1067,755,1161,3280,4318,6585
1793,2259,2266,3366,2968,4837,13478,18496,24063
519,888,1165,1530,993,981,1515,2022,3406
1226,2214,2513,3009,1565,1621,3457,6658,11667
1366,2038,2203,2828,1989,2728,6340,11211,14591
1096,2237,3598,6677,6308,8559,15350,14835,18513
6951,7398,5748,5221,3363,3042,3900,4596,9432
1950,2994,3185,3809,1746,1622,1857,2483,3962
1186,2123,2720,3825,2744,2730,2880,2741,3414
758,1223,1355,1821,1190,1351,2394,3887,6856
1071,1480,2047,2398,1456,1503,2319,3570,7398
1161,1663,2337,2434,1021,938,1132,1832,3998
3205,4106,3680,3364,1944,1807,2614,2994,5261
767,1227,1396,1378,771,931,2165,3502,6104
344,564,790,1147,685,735,1243,2015,2944
2067,3987,4752,5283,2898,2413,2930,3507,6471
507,819,814,970,740,926,1961,2933,5767
1421,2087,2388,2833,1915,2565,5740,9502,13129
1088,1734,1824,2246,1248,1081,1737,2094,3714
516,1152,1226,1568,839,923,2284,4544,8990
844,1349,1825,1974,1047,786,1326,1930,4703
