0,1,2,3,4,5,6,7,8
92833,92396,91872,91148,91055,90954,90651,90041,88967
139765,139095,138315,137554,137523,137404,137144,136775,135512
136188,135659,134864,133986,133981,133992,133913,133766,132872
195510,194239,193344,192261,192147,192129,191699,191255,190090
106077,105668,105255,104737,104533,104408,104281,104001,103282
128023,127587,127288,126963,126918,126870,126719,126353,123823
208064,206682,205724,205343,205382,205337,204858,204146,201768
147393,145697,144474,143879,143806,143677,143500,143011,141560
137951,137022,136642,136290,136254,136202,136057,135885,135364
258796,257196,254346,251763,251724,251759,251418,251016,250159
339810,338234,336092,334272,334148,334089,333758,333288,332569
158675,157607,156169,155213,155148,155217,155291,155336,155167
171584,170996,170167,168964,168761,168686,168416,168234,167946
208368,207811,207587,207301,207323,207377,207261,206435,204302
256117,254623,252941,251868,251811,251667,251079,250272,247877
351935,349826,347792,345464,344780,344337,343373,342373,339790
39777,39712,39633,39553,39527,39469,39380,39281,39046
325185,324113,323371,322903,322954,322917,322439,321904,319982
192576,192288,192020,191498,191377,191386,191196,190615,189497
179239,178507,177701,176942,176733,176735,176509,176260,174920
255207,253766,252102,250180,249390,248797,247969,247713,246409
192510,191635,191072,190593,190612,190543,190386,189991,188958
460104,456741,454013,451494,451566,451809,451517,450730,447710
214626,214052,213268,212425,212165,212046,211733,211080,209953
284258,282892,281604,280449,280350,280151,279624,279061,277253
261423,260681,260035,259387,259370,259409,259208,258551,257621
135952,135611,135142,134853,134864,134910,134889,134818,134509
221770,221207,220574,220057,219820,219645,219186,218285,216270
201809,201332,200849,200261,199762,199249,198189,197234,195862
212345,211712,210948,210079,209454,208771,207477,206000,202993
182817,182551,182253,181811,181556,180927,178545,175756,173063
173873,173409,173073,172523,172119,171408,168175,164778,161501
278204,277651,276812,275197,273037,270750,266659,263536,260031
122319,122123,121922,121740,121668,121373,120628,119447,118080
158227,158016,157758,157530,157479,157351,156677,155852,155108
161411,161038,160717,160395,160194,159835,158891,157879,156135
148994,148546,148029,147229,146751,146394,145364,143820,141307
150994,150669,150337,149987,149874,149757,149184,147863,146362
170819,170565,170282,169981,169815,169509,168737,167578,166233
269045,268572,268085,267312,266905,266223,263685,260418,257039
290037,289206,288762,288323,288309,288233,287424,285752,282141
213873,213101,212529,211748,211676,211430,210475,209027,207170
251997,251321,250662,249999,249941,249897,249356,247885,245152
141684,141591,141455,141283,141252,141259,141136,140556,137639
525027,523159,520916,518381,518127,517985,517320,515725,512078
382486,381238,380199,379145,378974,378776,378091,376810,374157
341283,340082,338897,337741,337772,337721,336966,335660,332690
322450,321629,320602,319694,319520,319512,319268,318791,316722
569141,568672,568191,567532,567424,567474,567048,565625,562297
2224,2224,2224,2224,2224,2224,2224,2224,2224
499366,498678,498068,497125,496821,496570,495948,494721,491926
172951,172679,172371,171964,171835,171558,170492,168740,166193
288232,287870,287388,286935,286789,286235,284473,282347,279775
320987,320118,319076,317771,317403,317044,316468,315782,314343
393683,392331,391210,390272,390287,390351,389793,388245,383125
377921,377254,376828,376370,376334,376291,375980,375170,373076
284384,281969,280193,279139,278975,279044,278977,278811,277628
188805,187245,185875,185132,185115,184894,184770,184403,183431
544880,541084,538506,536953,536862,536664,536231,535612,533006
234178,231570,229246,228227,228311,228514,228369,228269,227371
219473,217553,215941,214882,214761,214701,214543,214322,213324
255374,252906,251299,250498,250720,250854,250670,250414,249057
290963,289014,287761,286963,286959,286988,286889,286155,284489
224191,222262,221055,220345,220439,220585,220572,220294,219194
235124,233728,232640,232097,232209,232338,232047,231397,229915
324707,321130,318965,318055,317975,317906,317878,317561,315646
147965,147179,146851,146669,146780,146877,146825,146525,143550
489447,487486,486612,485712,486121,486377,486037,484971,479810
178322,177332,176795,176405,176451,176441,176322,175980,173968
