0,1,2,3,4,5,6,7,8
456,476,562,750,385,327,438,686,1151
649,697,832,885,428,384,468,568,1277
538,547,799,920,410,285,294,343,919
1014,1227,1100,1270,646,470,665,749,1356
405,438,468,571,378,325,321,418,792
644,572,457,471,268,255,330,490,2215
988,1360,1150,803,423,390,653,914,2287
1264,1636,1459,1077,626,572,581,804,1619
843,932,634,575,336,306,357,392,691
556,1364,2466,2671,1150,738,832,899,1283
794,1391,2003,2018,958,689,761,890,1132
554,912,1369,1150,578,343,263,249,376
389,551,796,1163,595,413,477,437,523
1251,793,535,499,278,210,295,867,1921
663,1328,1605,1391,680,589,849,1083,2426
1248,1931,2112,2555,1499,1252,1480,1627,2897
106,121,130,140,86,110,143,171,287
3267,2094,1528,1216,765,742,1020,1130,2292
118,240,275,499,269,155,235,558,1040
383,632,798,842,503,309,402,435,1327
710,1257,1599,2001,1333,1167,1256,914,1676
413,776,658,641,294,286,339,520,1078
1948,2981,2978,3057,1339,833,994,1394,3220
256,501,717,874,512,390,487,757,1224
491,1147,1267,1337,641,584,768,861,1898
403,650,682,747,351,219,329,699,990
170,296,439,366,176,98,104,135,300
245,479,611,598,426,362,559,925,1906
245,428,482,624,592,656,1089,1109,1563
391,596,746,924,798,912,1369,1641,2938
181,254,305,446,351,648,2029,2576,2998
276,431,402,583,499,783,2754,3188,3725
201,478,738,1466,1999,2453,3972,3653,4322
145,205,229,244,166,307,672,1092,1408
123,192,251,261,159,184,596,773,877
194,310,339,365,299,419,874,1054,1719
316,435,519,791,622,590,1073,1530,2496
239,316,352,409,261,258,577,1180,1532
165,235,283,325,254,357,720,1103,1420
219,420,479,761,554,806,2231,3034,3674
464,760,560,591,290,277,804,1531,3303
598,732,677,864,431,481,976,1480,1989
296,595,654,747,361,295,607,1358,2523
60,95,130,176,101,68,137,480,2357
2728,2210,2613,2853,1485,1149,1369,2140,3872
905,1202,1166,1267,677,612,911,1444,2653
946,1192,1279,1364,603,496,941,1443,2938
385,725,966,1013,551,350,448,634,1958
220,422,467,681,342,186,450,1239,2957
0,0,0,0,0,0,0,0,0
389,613,645,962,571,520,745,1278,2614
176,256,308,421,262,361,952,1585,2467
233,344,461,506,320,606,1542,2043,2686
709,895,1069,1384,811,762,856,1012,1635
861,1288,1225,1213,563,379,768,1554,4601
355,577,501,553,281,222,383,807,1898
1787,2318,2081,1675,965,662,635,708,1505
1149,1535,1505,1182,619,639,557,720,1239
3657,4174,3364,2754,1547,1384,1428,1631,3180
1567,2444,2461,1764,858,559,667,670,1292
1595,1928,1841,1562,859,678,660,715,1319
1806,2430,1983,1495,670,525,657,755,1643
1222,1886,1512,1279,658,513,531,998,1828
1196,1843,1463,1189,567,384,417,603,1287
1095,1431,1268,972,458,330,547,864,1622
2207,3304,2660,1864,1071,881,766,954,2196
1372,1079,707,545,276,242,330,509,2634
4098,2900,1932,1746,782,638,949,1598,4980
1129,1121,823,700,363,334,393,568,1919
1697,1446,1067,946,435,307,415,896,3786
1278,1244,939,801,359,292,539,1285,4213
1572,1880,1646,1290,698,509,627,777,1028
1552,2547,1931,1495,886,905,956,1054,1577
1446,2022,1618,1294,766,752,945,802,1247
3700,3690,3017,2412,1509,1158,1316,1526,2511
1630,1409,1558,1874,883,506,647,624,1186
594,872,959,1183,644,426,424,525,899
499,522,722,904,550,521,635,600,1133
1246,1334,1417,1537,756,649,646,969,2097
3905,4734,5274,6455,4083,3224,4171,5686,12600
909,1021,1161,1399,951,734,1097,1412,3014
669,1423,2048,2515,1467,906,1079,1461,3342
966,1578,2002,2385,1376,963,1227,1791,4528
644,751,829,970,569,475,599,853,1723
863,1400,1452,1658,1050,781,929,1341,3380
651,1037,1188,1429,1047,949,1158,1728,3914
3035,4052,4319,3861,1960,1441,1347,1349,2292
938,1259,1297,1369,744,579,487,555,976
1867,2825,3436,3348,1641,1127,1018,1082,1992
4531,4978,4794,4530,2085,1620,1641,2240,3940
1562,2275,2417,2230,1176,855,763,946,1485
693,1111,1190,1119,536,308,379,756,1322
95,105,96,107,75,90,137,137,231
340,530,600,842,776,1069,2741,3373,5127
603,824,782,1043,821,1041,2633,4640,5897
297,514,694,1013,746,989,2774,3770,4525
473,597,744,1051,775,824,2065,3375,5364
399,550,519,791,628,1016,2821,4282,5079
