0,1,2,3,4,5,6,7,8
92827,92382,91864,91141,91037,90939,90627,90029,88940
139763,139089,138315,137551,137511,137403,137125,136759,135509
136190,135658,134870,133983,133976,133985,133888,133740,132845
195515,194240,193348,192264,192145,192134,191713,191270,190111
106071,105655,105250,104729,104523,104395,104240,103958,103238
128011,127578,127269,126946,126900,126849,126667,126300,123779
208061,206685,205718,205346,205378,205337,204870,204163,201798
147395,145692,144471,143882,143802,143680,143490,143005,141559
137950,137021,136636,136288,136243,136194,136036,135860,135349
258797,257195,254342,251754,251709,251753,251404,251006,250155
339813,338230,336090,334267,334141,334089,333752,333285,332564
158677,157604,156177,155204,155145,155213,155277,155318,155126
171584,170995,170168,168964,168754,168686,168410,168225,167927
208373,207806,207588,207298,207317,207370,207251,206425,204280
256116,254628,252933,251868,251806,251668,251069,250269,247885
351941,349820,347785,345468,344771,344350,343360,342378,339787
39750,39658,39552,39454,39420,39361,39248,39124,38863
325179,324111,323367,322903,322951,322922,322436,321904,319996
192575,192279,192009,191490,191354,191357,191166,190587,189471
179243,178505,177702,176941,176731,176730,176504,176248,174910
255209,253761,252096,250183,249379,248805,247959,247706,246410
192505,191631,191064,190590,190598,190533,190354,189963,188935
460108,456739,454011,451501,451552,451808,451512,450732,447711
214607,214038,213257,212418,212161,212046,211727,211079,209956
284257,282891,281599,280451,280347,280159,279620,279060,277254
261425,260677,260035,259387,259355,259394,259189,258535,257606
135950,135609,135142,134850,134854,134886,134848,134765,134431
221772,221202,220571,220053,219816,219642,219183,218281,216273
201810,201329,200847,200261,199759,199253,198189,197230,195872
212342,211706,210941,210078,209442,208775,207460,205992,202999
182812,182540,182241,181803,181542,180922,178530,175731,173062
173876,173408,173058,172512,172100,171404,168161,164741,161501
278193,277641,276800,275198,273015,270759,266639,263504,260035
122298,122089,121880,121682,121604,121321,120575,119397,118037
158221,158002,157746,157516,157459,157333,156656,155831,155096
161418,161056,160731,160411,160207,159854,158907,157892,156151
148985,148533,148017,147225,146739,146385,145351,143807,141305
150990,150662,150329,149975,149851,149728,149152,147833,146341
170821,170561,170282,169983,169814,169514,168740,167582,166226
269042,268572,268082,267316,266900,266231,263676,260406,257040
290038,289205,288758,288325,288289,288221,287404,285729,282137
213871,213094,212528,211753,211664,211429,210467,209022,207165
251987,251314,250652,249995,249922,249878,249334,247871,245138
141665,141554,141415,141237,141198,141192,141050,140481,137579
525035,523143,520930,518356,518111,517981,517307,515719,512062
382491,381239,380197,379150,378972,378784,378087,376814,374158
341283,340083,338893,337744,337762,337719,336957,335654,332694
322450,321626,320599,319691,319514,319510,319264,318786,316720
