0,1,2,3,4,5,6,7,8
447,460,558,749,324,317,425,693,1121
643,690,832,881,373,389,450,564,1311
540,546,802,920,328,273,278,335,934
1023,1232,1101,1276,648,471,701,750,1383
392,422,460,561,359,307,273,402,751
592,564,420,460,272,232,278,470,2207
990,1360,1151,797,416,388,682,921,2338
1264,1636,1459,1069,480,548,562,801,1612
842,931,627,573,311,299,331,372,655
556,1367,2466,2671,1031,766,833,899,1291
797,1391,2003,2020,999,683,760,890,1131
560,914,1367,1140,584,279,249,244,411
390,551,795,1164,587,407,478,433,529
1251,757,533,501,267,200,302,869,1919
663,1324,1606,1387,634,589,849,1082,2427
1248,1931,2114,2550,1509,1255,1479,1626,2896
59,45,73,62,40,65,64,108,167
3267,2093,1528,1217,762,744,1021,1129,2291
141,249,273,503,195,144,261,557,1046
394,631,797,840,505,257,407,428,1344
711,1258,1598,2004,1362,1171,1256,905,1674
396,774,646,634,301,275,279,510,1045
1956,2981,2978,3057,1380,836,1002,1399,3251
219,497,718,873,408,381,475,753,1198
482,1149,1267,1336,630,585,763,860,1882
405,651,681,750,270,212,343,701,989
178,303,437,346,143,66,123,141,393
260,480,611,597,421,312,562,926,1910
250,430,480,625,586,664,1089,1109,1564
379,592,746,924,814,908,1369,1641,6374
182,245,301,442,340,650,2039,3128,2353
282,422,378,573,490,774,2760,3233,4096
187,480,740,1469,1972,2451,3997,3703,3496
116,179,202,201,124,310,668,1091,1401
127,195,252,258,141,189,606,773,869
215,340,344,373,296,432,884,1051,1754
301,419,518,792,624,580,1066,1532,2538
237,311,349,399,216,234,568,1180,1544
177,234,288,334,249,368,725,1109,1416
216,423,477,762,478,811,2230,3034,3910
464,761,558,593,324,280,808,1533,3304
596,732,678,864,345,484,974,1479,1988
273,592,650,740,274,280,600,1357,2522
37,80,124,169,85,42,137,493,2413
2727,2213,2612,2854,1492,1111,1366,2140,3872
905,1202,1166,1268,566,612,910,1446,2654
947,1191,1280,1364,699,498,944,1444,2939
385,726,965,1012,546,270,458,636,1703
220,429,468,681,414,161,499,1239,2957
0,0,0,0,0,0,0,0,0
391,611,646,963,560,520,746,1281,2615
165,260,305,421,232,362,952,1585,2701
230,339,461,503,268,609,1543,2043,4290
706,895,1069,1384,810,764,856,1013,1637
860,1289,1227,1211,630,383,771,1554,4599
361,579,500,554,229,220,395,806,1899
