0,1,2,3,4,5,6,7,8
92842,92376,91905,91086,91090,90994,90628,90100,88925
139780,139064,138364,137478,137547,137430,137106,136815,135430
136200,135628,134913,133880,134019,134022,133889,133801,132806
195520,194194,193388,192167,192108,192106,191603,191255,189970
106081,105646,105284,104670,104530,104396,104278,104019,103287
128065,127633,127325,127038,126978,126957,126762,126455,123782
208046,206708,205647,205363,205366,205361,204766,204178,201599
147414,145604,144489,143836,143775,143637,143444,142951,141580
137944,136990,136656,136250,136267,136192,136063,135857,135428
258812,257151,254427,251562,251818,251829,251372,251082,250096
339832,338161,336180,334093,334075,334029,333650,333267,332423
158693,157523,156270,155089,155110,155224,155318,155296,155168
171597,170968,170217,168858,168741,168672,168364,168222,167893
208399,207800,207627,207238,207313,207334,207239,206375,204250
256111,254658,252849,251886,251872,251759,251017,250373,247727
351979,349713,347891,345316,344604,344305,343079,342390,339252
39797,39760,39691,39629,39617,39566,39503,39424,39273
325143,324104,323371,322858,322950,322905,322396,321864,320046
192579,192264,192037,191460,191421,191426,191190,190660,189429
179250,178453,177743,176847,176722,176740,176544,176208,174955
255227,253676,252184,250048,249364,248826,247809,247716,246194
192511,191634,191063,190610,190580,190552,190365,190047,188816
460118,456701,453995,451561,451496,451817,451371,450769,447466
214641,214064,213276,212464,212344,212227,211785,211255,209880
284262,282882,281585,280495,280377,280229,279548,279141,277076
261435,260623,260082,259286,259399,259430,259169,258602,257496
135955,135597,135164,134805,134863,134916,134878,134784,134421
221778,221169,220621,219978,219825,219578,219193,218118,216351
201816,201316,200857,200261,199730,199294,198081,197293,195763
212352,211695,210963,210072,209394,208827,207243,206069,202554
182819,182542,182260,181805,181557,180988,178313,175851,172781
173876,173399,173080,172546,172086,171471,167949,164784,161493
278209,277654,276791,275256,272825,270917,266011,263649,258966
122332,122130,121950,121759,121709,121436,120592,119552,117955
158230,158003,157771,157501,157482,157348,156658,155812,155173
161409,161011,160719,160362,160187,159830,158839,157911,156102
149006,148537,148044,147246,146704,146418,145243,143891,141123
150998,150657,150345,149976,149889,149796,149127,147945,146221
170818,170552,170290,169956,169807,169511,168682,167624,166161
269046,268580,268064,267338,266860,266245,263533,260478,256960
290048,289180,288745,288362,288224,288191,287305,285793,281899
213883,213043,212555,211685,211730,211491,210391,209167,206890
252005,251302,250693,249970,249971,249941,249284,248018,244737
141695,141608,141464,141296,141268,141275,141131,140590,137523
525086,522991,521066,517891,517943,517694,517201,515301,512166
382501,381200,380202,379143,379085,378913,378044,376979,373919
341283,340095,338855,337797,337672,337687,336832,335689,332492
322462,321594,320642,319619,319516,319451,319246,318692,316743
569147,568685,568143,567577,567297,567404,566987,565446,562428
2224,2224,2224,2224,2224,2224,2224,2224,2224
499380,498627,498115,497021,496801,496554,495868,494768,491673
172953,172690,172359,171983,171854,171604,170396,168865,165842
288230,287868,287391,286935,286834,286319,284287,282499,279500
320990,320147,318999,317862,317463,317172,316380,315873,314065
393698,392316,391155,390339,390168,390300,389690,388220,383057
377929,377195,376855,376306,376361,376319,375941,375235,372889
284395,281981,280081,279192,278995,279120,278924,278862,277512
188806,187271,185771,185180,185082,184925,184737,184457,183328
544860,541155,538287,537011,536736,536633,536080,535610,532164
234170,231620,229080,228275,228273,228529,228268,228286,227217
219470,217582,215818,214938,214846,214822,214528,214410,213221
255366,252958,251166,250547,250481,250719,250457,250329,248804
290944,289097,287650,287025,286817,286922,286759,286140,284275
224176,222334,220960,220406,220255,220485,220435,220247,218990
235112,233782,232533,232128,232020,232217,231873,231347,229685
324713,321146,318839,318105,317834,317867,317728,317527,315413
147948,147191,146822,146691,146770,146893,146807,146571,143464
489409,487509,486550,485765,486029,486339,485934,484982,478939
178310,177351,176755,176438,176414,176453,176275,176011,173849
272956,271840,271126,270667,270697,270905,270778,270166,265691
321322,320302,319617,319246,319267,319413,319046,317916,312953
244178,242200,240880,240128,240215,240283,239903,239656,238823
309392,306274,304918,304049,303850,303600,302929,302590,301144
262825,260628,259367,258618,258423,258246,257499,257393,256343
577352,573992,571832,570517,570185,570276,569658,569242,567033
298652,297771,296152,294799,294496,294816,294553,294546,293591
206536,205763,204661,203779,203405,203456,203304,203085,202324
149893,149503,148635,147947,147615,147398,146814,146601,145508
275281,274088,272654,271566,271279,271226,270890,270335,268118
1134556,1129728,1124808,1119028,1116657,1115914,1112588,1108627,1095248
369845,368785,367781,366437,365888,365719,364722,363739,360467
320356,318760,316455,314133,313548,313500,312691,311859,308146
326652,324953,322846,320728,320249,320115,319095,317926,312685
215130,214395,213642,212777,212656,212538,212031,211477,209591
283853,282359,280934,279553,279188,279018,278259,277416,273494
262170,261082,259844,258606,257775,257371,256300,255011,250477
534306,529907,526008,523059,522822,522951,522445,522466,520595
209766,208414,207235,206110,206051,205975,205859,205742,204822
436474,433329,429914,427152,427115,427176,426796,426719,424954
783650,779193,774800,771909,771737,772079,771442,770752,766910
345526,343091,340725,339154,339071,339068,338743,338530,337143
200518,199474,198123,197456,197207,197433,197335,196743,195480
9614,9604,9594,9576,9560,9544,9495,9500,9494
212314,211728,211166,210377,209619,208808,205531,202151,197101
394755,393842,393182,392236,391557,390847,387780,382840,376910
247778,247187,246461,245464,244835,244133,240802,236912,232801
328895,328268,327524,326488,325870,325406,323027,319552,313815
331616,331024,330582,329842,329273,328430,325050,320485,315709
269235,268763,268485,268060,267891,267636,265973,263874,261106
385952,385192,384649,383758,383076,382336,378787,373954,367355
340483,339241,338364,337298,336677,336293,334065,330801,324947
332730,331909,331368,330309,329690,328608,324392,319396,313296
287338,286795,286411,285561,285087,284435,281716,278343,273504
279984,279241,278897,278232,277862,277219,274329,271004,267218
184414,183738,183474,183029,182868,182746,181437,179807,177693
267837,267172,266762,266295,265883,265230,262555,259113,254918
250410,249840,249372,248698,248390,247715,245479,242644,239078
258780,257967,257014,255538,254651,253371,248740,244770,240773
305851,304882,304201,303277,302825,302257,299929,296414,291407
270593,269772,269243,268541,268015,267680,265633,262456,257431
241755,241203,240843,240361,240188,239864,237834,235591,232679
155610,155237,155096,154818,154688,154522,153587,152419,150859
176925,176384,176149,175729,175386,174926,173391,171939,169924
325101,324284,323767,323172,322877,322419,319440,315945,311219
305176,304672,304352,303839,303514,303024,300343,296827,291835
206092,205589,205293,204785,204340,203877,201918,199391,196457
352023,351087,350285,349224,348172,347114,342934,337565,329819
304146,303208,302296,301060,299806,298757,294011,288934,282902
197332,196882,196658,196384,196285,196137,194747,192962,191450
318109,317408,317072,316619,316287,315747,313038,309526,304498
205907,205514,205150,204664,204435,203992,202081,199603,196297
323635,322665,321790,320635,319902,319083,315200,310451,304772
276228,275521,274941,274092,273309,272200,268734,265105,260533
328758,327962,327461,326773,326566,326082,323091,319685,316042
260599,259938,259451,259016,258881,258711,257197,255336,253071
542892,541841,540878,539586,539204,538097,535481,530706,526115
652577,651723,650937,649566,649474,649076,647378,644785,639505
498258,496601,495585,494072,494331,494202,493248,491719,485736
799174,794634,791375,788008,788073,787684,786063,784602,779672
800550,799722,798468,797442,796990,796607,795055,794160,791465
556652,556058,555623,554551,554062,553103,548936,544881,537708
1486153,1483475,1481840,1477986,1476112,1471120,1456456,1433708,1414357
636109,635115,633886,632450,631729,631274,629630,628156,624151
1380466,1377793,1375475,1372504,1372074,1371385,1367584,1361192,1347045
1187049,1184756,1182762,1180079,1178722,1176811,1169265,1158105,1141255
1579600,1576988,1572994,1565838,1559218,1552574,1533672,1523590,1500202
1207445,1199386,1196165,1191793,1191364,1189953,1188114,1184367,1176720
702828,699323,696565,692806,692696,692276,690855,689452,685348
759210,756636,754073,749854,748233,746505,744137,742830,739796
906457,904992,903822,901880,901287,900425,897843,894320,886243
751400,749692,747825,745116,744722,743653,741806,738000,730917
616013,614080,611933,609240,609459,609216,608409,607184,602485
822706,817965,815385,812399,812246,811450,809777,807306,803243
690209,688881,687432,686430,686268,685763,683216,680055,672783
561631,560954,560207,558877,558607,558129,556872,554987,551700
876111,871226,866751,861528,860720,859969,857710,855798,848981
760473,759500,758818,757891,757432,756771,754566,751740,745280
1193664,1191320,1189124,1186429,1185318,1183566,1176834,1167646,1152778
576098,574065,572452,570293,569805,569481,567852,566387,562609
863073,861709,860420,859131,858644,858225,855569,851029,839952
594245,592730,590887,588979,588704,588596,587450,585872,580812
