0,1,2,3,4,5,6,7,8
92829,92385,91863,91139,91038,90937,90626,90025,88934
139764,139094,138315,137552,137513,137402,137126,136760,135505
136189,135659,134868,133984,133976,133982,133890,133744,132849
195512,194241,193348,192262,192146,192132,191716,191272,190109
106073,105656,105246,104727,104524,104394,104242,103962,103233
128010,127576,127268,126943,126900,126843,126662,126301,123779
208061,206683,205720,205341,205374,205332,204868,204157,201793
147394,145695,144473,143881,143805,143679,143490,143005,141560
137951,137023,136638,136289,136246,136191,136034,135859,135335
258795,257194,254343,251756,251710,251752,251407,251007,250155
339813,338232,336090,334267,334142,334088,333755,333285,332564
158676,157605,156173,155206,155144,155212,155275,155319,155140
171585,170998,170169,168965,168755,168684,168411,168225,167933
208375,207812,207591,207303,207321,207372,207255,206429,204287
256116,254628,252936,251864,251804,251666,251073,250268,247875
351939,349826,347791,345469,344778,344346,343369,342378,339790
39754,39661,39560,39464,39430,39364,39251,39137,38875
325181,324111,323369,322901,322949,322916,322431,321898,319984
192580,192288,192018,191498,191364,191365,191177,190600,189482
179242,178505,177702,176942,176730,176726,176497,176245,174909
255208,253762,252098,250183,249382,248801,247964,247709,246412
192507,191632,191068,190592,190602,190531,190354,189963,188928
460105,456739,454009,451496,451553,451803,451508,450727,447719
214611,214038,213258,212416,212160,212041,211718,211068,209938
284257,282890,281602,280450,280346,280150,279617,279055,277246
261422,260676,260034,259386,259357,259395,259194,258539,257609
135952,135613,135143,134850,134854,134885,134860,134788,134471
221770,221205,220573,220055,219820,219646,219186,218286,216273
201811,201336,200854,200267,199765,199255,198194,197235,195869
212341,211706,210941,210074,209441,208767,207463,205991,202989
182814,182544,182243,181804,181546,180921,178535,175739,173061
173877,173408,173059,172515,172105,171401,168164,164752,161499
278197,277645,276805,275200,273028,270757,266649,263517,260039
122303,122094,121884,121691,121614,121328,120582,119403,118040
158225,158007,157750,157519,157462,157337,156661,155833,155091
161418,161054,160728,160408,160205,159855,158911,157896,156163
148988,148533,148018,147223,146740,146382,145347,143802,141301
150990,150664,150330,149976,149853,149725,149149,147832,146338
170822,170562,170283,169984,169816,169516,168743,167582,166235
269043,268571,268083,267315,266904,266231,263681,260408,257041
290038,289201,288756,288322,288293,288221,287408,285733,282136
213870,213099,212530,211755,211668,211429,210470,209022,207166
251987,251315,250654,249995,249926,249875,249332,247869,245133
141670,141563,141426,141251,141214,141206,141071,140502,137595
525032,523149,520923,518367,518116,517981,517312,515721,512070
382488,381237,380197,379146,378971,378780,378091,376813,374157
341283,340082,338894,337741,337765,337715,336957,335654,332689
322450,321626,320597,319690,319513,319503,319259,318780,316713
569140,568673,568187,567538,567416,567460,567046,565624,562293
2224,2224,2224,2224,2224,2224,2224,2224,2224
499367,498673,498067,497124,496814,496570,495945,494720,491918
172943,172675,172364,171958,171822,171548,170482,168733,166191
288230,287869,287387,286934,286783,286234,284462,282334,279767
320992,320126,319074,317773,317401,317048,316462,315776,314332
393685,392334,391206,390276,390278,390349,389785,388237,383129
377921,377251,376825,376368,376319,376282,375972,375162,373069
284385,281971,280187,279139,278972,279043,278976,278811,277624
188805,187246,185869,185134,185110,184893,184748,184390,183409
544880,541090,538497,536955,536857,536675,536240,535624,533028
234178,231576,229240,228230,228310,228511,228367,228267,227368
219472,217555,215934,214880,214755,214700,214540,214323,213329
255374,252908,251291,250499,250704,250837,250648,250395,249030
290963,289021,287756,286967,286954,286981,286865,286138,284467
224188,222264,221050,220347,220424,220562,220533,220260,219155
235124,233733,232634,232097,232191,232307,232017,231370,229882
324706,321131,318960,318056,317972,317914,317883,317573,315675
147963,147179,146847,146661,146765,146842,146761,146462,143499
489443,487486,486610,485715,486110,486385,486059,484993,479814
178321,177332,176793,176406,176442,176427,176289,175948,173935
272983,271820,271169,270627,270769,270928,270846,270149,265888
321342,320272,319650,319202,319335,319421,319099,317862,313089
244161,242241,240894,240114,240080,240132,239907,239513,238893
309357,306420,304903,304063,303896,303569,303085,302567,301399
262808,260670,259379,258616,258475,258227,257656,257386,256549
577321,574041,571834,570502,570244,570241,569834,569174,567355
298532,297612,296236,294658,294640,294883,294704,294608,293786
