0,1,2,3,4,5,6,7,8
92822,92376,91854,91131,91023,90919,90614,90016,88921
139759,139088,138309,137545,137501,137394,137122,136756,135535
136190,135661,134866,133988,133972,133977,133884,133738,132870
195519,194250,193352,192270,192147,192132,191729,191281,190141
106063,105644,105229,104708,104509,104372,104215,103933,103182
128001,127563,127252,126922,126880,126819,126635,126265,123741
208063,206681,205725,205342,205374,205325,204872,204163,201831
147391,145696,144473,143877,143802,143669,143475,142990,141533
137951,137022,136633,136278,136231,136169,136009,135827,135272
258795,257195,254346,251763,251706,251743,251403,251002,250158
339810,338234,336092,334272,334147,334089,333758,333287,332566
158672,157608,156173,155214,155147,155211,155277,155325,155188
171586,170999,170170,168967,168756,168683,168417,168230,167952
208368,207809,207583,207298,207313,207364,207257,206434,204298
256117,254623,252941,251868,251807,251664,251076,250269,247875
351935,349826,347792,345464,344786,344339,343373,342373,339786
39742,39637,39524,39412,39378,39305,39192,39067,38784
325185,324113,323371,322903,322954,322917,322439,321903,319981
192596,192313,192032,191512,191375,191375,191209,190635,189513
179247,178515,177706,176946,176737,176727,176508,176255,174936
255207,253766,252100,250178,249388,248795,247968,247707,246403
192495,191622,191054,190573,190580,190506,190325,189931,188867
460106,456745,454017,451497,451552,451799,451511,450726,447744
214594,214022,213243,212401,212151,212023,211704,211055,209899
284250,282888,281601,280446,280342,280146,279617,279049,277224
261425,260682,260037,259390,259353,259392,259205,258550,257617
135959,135626,135154,134859,134855,134890,134874,134817,134566
221783,221223,220588,220072,219834,219657,219199,218297,216277
201812,201337,200852,200265,199766,199253,198193,197238,195868
212333,211699,210936,210067,209444,208760,207467,205992,202986
182817,182544,182244,181801,181538,180912,178532,175743,173049
173879,173406,173051,172496,172095,171384,168155,164759,161484
278192,277641,276807,275194,273035,270747,266656,263533,260032
122295,122084,121868,121664,121584,121302,120562,119383,118008
158231,158021,157761,157528,157465,157344,156679,155851,155102
161431,161078,160748,160432,160228,159876,158942,157918,156213
148979,148522,148009,147214,146736,146370,145342,143800,141288
150989,150660,150325,149967,149843,149709,149135,147820,146311
170830,170573,170292,169996,169828,169531,168763,167600,166248
269043,268576,268087,267314,266909,266226,263688,260419,257041
290037,289206,288760,288322,288296,288226,287421,285742,282138
213869,213100,212530,211753,211662,211421,210473,209019,207164
251975,251303,250643,249980,249910,249847,249306,247843,245110
141670,141565,141431,141256,141214,141205,141081,140522,137662
525027,523155,520911,518376,518122,517980,517320,515723,512078
382486,381238,380199,379145,378974,378776,378091,376811,374158
341283,340082,338897,337741,337761,337711,336958,335650,332681
322450,321629,320603,319694,319518,319507,319270,318793,316741
569141,568675,568194,567538,567419,567460,567073,565662,562301
2224,2224,2224,2224,2224,2224,2224,2224,2224
499369,498682,498072,497127,496820,496570,495948,494719,491924
172939,172675,172366,171959,171821,171546,170486,168732,166187
288228,287865,287384,286928,286772,286221,284461,282333,279761
320987,320118,319076,317771,317403,317044,316468,315778,314342
393685,392332,391211,390273,390272,390337,389782,388235,383115
377926,377256,376828,376372,376320,376285,375988,375175,373079
284382,281967,280191,279138,278974,279037,278976,278807,277623
